internal_id;identifier;record_url;persistent_id;landing_page_url;title;authors;primary_author;contributors;origin_repository;origin_repository_url;institution_normalized;country_scope;result_year;year;document_type;document_type_normalized;document_family;degree_level;language;publisher;rights;abstract;keywords;search_snippet;search_criteria_hits;search_hit_count;matched_title;matched_abstract;matched_keywords;included_by_phrase_rule;included_document_type;included_country_scope;pdf_url;pdf_candidate_count;pdf_downloaded;pdf_local_path;pdf_sha256;pdf_size_bytes;pdf_page_count;pdf_text_path;pdf_text_char_count;pdf_text_quality;pdf_error;manual_review_status;collected_at_utc;primary_category;primary_category_label;categories;category_labels;category_rule_matches
oai-repositorium-uminho-pt-1822-96432;oai:repositorium.uminho.pt:1822/96432;https://www.rcaap.pt/detail.jsp?id=oai:repositorium.uminho.pt:1822/96432;https://hdl.handle.net/1822/96432;https://repositorium.uminho.pt/entities/publication/ffbfcedb-a5e1-4068-9047-ed476ec57eef;App de realidade aumentada para museus: design da interface gráfica;Guimarães, Ricardo de Castro;Guimarães, Ricardo de Castro;Portela, Filipe | Universidade do Minho;RepositóriUM - Universidade do Minho;https://repositorium.uminho.pt;Universidade do Minho;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;O presente relatório de estágio curricular integra-se no segundo semestre do segundo ano do Mestrado em Humanidades Digitais da Universidade do Minho, tendo este sido realizado junto do Museu Arqueológico D. Diogo de Sousa sob a orientação interna do Técnico Superior de Gestão de Coleções e Arquivo, Óscar Santos, por um período de três meses, compreendidos entre 2 de fevereiro e 30 de abril de 2024, sendo que o mesmo teve de ser posteriormente estendido por mais dois meses, tendo acabado no dia 30 de junho, perfazendo cinco meses. O objetivo fundamental deste projeto foi a aplicação das competências, conceitos e conhecimentos adquiridos na vertente da unidade curricular de Interfaces Web, e Análise e Visualização de Dados do presente mestrado, na criação de um design para uma aplicação móvel que consistiria numa integração de realidade aumentada através de uma aplicação móvel no contexto do museu onde ocorreu o estágio. Para tal, foi criado um protótipo de design, realizado num contexto de trabalho em equipa, seguindo uma metodologia de gestão de projetos híbrida entre Agile e Waterfall, o que permitiu estabelecer uma estrutura clara e organizada, característica da metodologia Waterfall, enquanto manteve a flexibilidade necessária devido à inexperiência da equipa e à natureza inédita do projeto, algo que a metodologia Agile proporciona. Ao longo do projeto, foram desenvolvidos quatro protótipos de design, sendo o último aprovado e entregue. Adicionalmente, foram realizadas tarefas complementares que resultaram na criação de 11 modelos 3D de alta qualidade dos objetos do museu, 298 fotografias em alta resolução dos mesmos, e na correção de cerca de 20 ficheiros armazenados no servidor-arquivo.;Design de aplicações | UX/UI | Aplicação móvel | Realidade aumentada | Museus | App design | Mobile application | Augmented reality | Museums;O presente relatório de estágio curricular integra-se no segundo semestre do segundo ano do Mestrado em Humanidades Digitais da Universidade do Minho, tendo este sido realizado junto do Museu Arqueológico D. Diogo de Sousa sob a orientação interna do Técnico Superior de Gestão de Coleções e Arquivo, Óscar Santos, por um período de três meses, compreendidos entre 2 de fevereiro e 30 de abril de 2024, sendo que o...;abstract;1;False;True;False;True;True;True;https://repositorium.uminho.pt/bitstreams/72c6ef90-6cbc-4be6-98f4-c635b97db615/download;8;True;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\pdfs\oai-repositorium-uminho-pt-1822-96432.pdf;1fa51ed63448006d147bf0e9cab787a29b368bc768108a1d2ce956dadd17dcbb;3470685;69;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\interim\texts\oai-repositorium-uminho-pt-1822-96432.txt;97993;high;;ready;2026-03-11T12:34:47.491188+00:00;edicao_digital;Edição digital;edicao_digital | patrimonio_digital | humanidades_espaciais_gis | visualizacao_informacao | metodos_computacionais | ensino_formacao;Edição digital | Património digital | Humanidades espaciais / GIS | Visualização de informação | Métodos computacionais aplicados às humanidades | Ensino e formação;curso | humanidades digitais | museu | museus | patrimonio | património | sig | tei | visualizacao | visualizacao de dados | visualização | visualização de dados
oai-repositorium-uminho-pt-1822-96677;oai:repositorium.uminho.pt:1822/96677;https://www.rcaap.pt/detail.jsp?id=oai:repositorium.uminho.pt:1822/96677;https://hdl.handle.net/1822/96677;https://repositorium.uminho.pt/entities/publication/e9d4a1a5-b6af-4360-a397-536237569b93;Comunicação digital do projeto europeu PhD4Moz: promovendo a formação doutoral em Ciências da Saúde em Moçambique;Leão, Inês Catarina Teixeira;Leão, Inês Catarina Teixeira;Araújo, Sílvia | Correia-Neves, M | Universidade do Minho;RepositóriUM - Universidade do Minho;https://repositorium.uminho.pt;Universidade do Minho;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;Este projeto curricular, inserido no Mestrado em Humanidades Digitais, teve como objetivo principal o desenvolvimento de um website para o projeto europeu PhD4Moz. A criação desta plataforma digital visou a divulgação de informações relevantes sobre o projeto, garantindo uma estética alinhada aos princípios do PhD4Moz. A responsabilidade principal consistiu na conceção e desenvolvimento do site utilizando a plataforma WordPress, abrangendo a seleção e produção de conteúdos adequados. O relatório apresenta uma introdução que descreve o projeto e as tarefas atribuídas. Segue-se uma revisão de literatura que aborda conceitos relacionados com comunicação digital, design de websites educativos, usabilidade, acessibilidade, design minimalista e interface do utilizador, bem como ferramentas digitais para a construção de sites. O relatório também descreve minuciosamente todas as etapas do processo de criação do website, desde a fase inicial de planeamento até à configuração atual, oferecendo uma visão clara do desenvolvimento. Este desenvolvimento resultou numa plataforma integrada e intuitiva que facilita a navegação e o acesso a informações pertinentes sobre o projeto. O site do PhD4Moz emerge como uma contribuição significativa para a disponibilização de recursos informativos e formativos destinados aos estudantes de doutoramento em Moçambique. É fundamental salientar que a interseção com as humanidades digitais reforçou a capacidade do site para satisfazer as necessidades do público-alvo, garantindo um impacto positivo na formação académica e profissional dos doutorandos.;PhD4Moz | Wordpress | Comunicação digital | Ciências da Saúde | Moçambique | Programa Doutoral | Digital communication | Health sciences | Mozambique | Doctoral Program;Este projeto curricular, inserido no Mestrado em Humanidades Digitais, teve como objetivo principal o desenvolvimento de um website para o projeto europeu PhD4Moz. A criação desta plataforma digital visou a divulgação de informações relevantes sobre o projeto, garantindo uma estética alinhada aos princípios do PhD4Moz. A responsabilidade principal consistiu na conceção e desenvolvimento do site utilizando a pla...;abstract;1;False;True;False;True;True;True;https://repositorium.uminho.pt/bitstreams/30619656-2974-470c-b508-25c0435f6c2a/download;9;True;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\pdfs\oai-repositorium-uminho-pt-1822-96677.pdf;d0afad545d2232c0ac845a204fc7b2e349bcace04b40144f51ec5b5f3c00a5b1;3119754;64;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\interim\texts\oai-repositorium-uminho-pt-1822-96677.txt;79962;high;;ready;2026-03-11T12:34:44.251511+00:00;edicao_digital;Edição digital;edicao_digital | humanidades_espaciais_gis | metodos_computacionais | ensino_formacao;Edição digital | Humanidades espaciais / GIS | Métodos computacionais aplicados às humanidades | Ensino e formação;aprendizagem | curso | ensino | humanidades digitais | inteligencia artificial | inteligência artificial | sig | tei
oai-repositorium-uminho-pt-1822-96676;oai:repositorium.uminho.pt:1822/96676;https://www.rcaap.pt/detail.jsp?id=oai:repositorium.uminho.pt:1822/96676;https://hdl.handle.net/1822/96676;https://repositorium.uminho.pt/entities/publication/9f600e2d-0b19-409c-8b31-79c4ad44af39;Comunicação multimodal do projeto UMinho em Campo com Inteligência Artificial Generativa;Santana, Ana Filipa Oliveira;Santana, Ana Filipa Oliveira;Araújo, Sílvia | Soares, Filomena | Universidade do Minho;RepositóriUM - Universidade do Minho;https://repositorium.uminho.pt;Universidade do Minho;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;Este relatório, realizado no âmbito do Mestrado em Humanidades Digitais, decorre sob o projeto Voluntariado na UMinho - UMinho em Campo: Juntos na Transformação que tem por iniciativa da Universidade do Minho a pretensão de contribuir para a construção de um modelo de sociedade baseado em princípios humanistas, que tenha o saber, a criatividade e a inovação como fatores de crescimento, desenvolvimento sustentável, bem-estar e solidariedade, fundado no respeito pela dignidade da pessoa humana e a sua promoção. Assim, tem como objetivo a criação de uma identidade digital do projeto para a divulgação do mesmo utilizando a IA Generativa como auxílio de modo a tornar o trabalho mais rentável e perceber até que ponto a mesma consegue ir no que toma a criatividade e precisão. Estará também presente a metodologia abordada neste projeto sendo ela Aprendizagem-Serviço e como é que a mesma foi implementada neste contexto.;Aprendizagem-serviço | Comunicação multimodal | Criação de conteúdos | IA Generativa | Voluntariado | Content creation | Generative AI | Multimodal communication | Service-learning | Volunteering;Este relatório, realizado no âmbito do Mestrado em Humanidades Digitais, decorre sob o projeto Voluntariado na UMinho - UMinho em Campo: Juntos na Transformação que tem por iniciativa da Universidade do Minho a pretensão de contribuir para a construção de um modelo de sociedade baseado em princípios humanistas, que tenha o saber, a criatividade e a inovação como fatores de crescimento, desenvolvimento sustentáv...;abstract;1;False;True;False;True;True;True;https://repositorium.uminho.pt/bitstreams/11278552-0727-458e-bbfa-0bc1beaf6cf3/download;9;True;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\pdfs\oai-repositorium-uminho-pt-1822-96676.pdf;aea15aced0ad0bf10e52395240c2eb690f2bee971b3830ce2ccead2ae2de9e64;2402120;54;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\interim\texts\oai-repositorium-uminho-pt-1822-96676.txt;74028;high;;ready;2026-03-11T12:34:40.567769+00:00;edicao_digital;Edição digital;edicao_digital | humanidades_espaciais_gis | metodos_computacionais | ensino_formacao;Edição digital | Humanidades espaciais / GIS | Métodos computacionais aplicados às humanidades | Ensino e formação;aprendizagem | curso | ensino | humanidades digitais | inteligencia artificial | inteligência artificial | machine learning | sig | tei
oai-repositorium-uminho-pt-1822-96672;oai:repositorium.uminho.pt:1822/96672;https://www.rcaap.pt/detail.jsp?id=oai:repositorium.uminho.pt:1822/96672;https://hdl.handle.net/1822/96672;https://repositorium.uminho.pt/entities/publication/0fe9b6b9-cee0-4352-9761-b1139833b47a;Contributo do design de experiência e de interface do utilizador para o marketing digital: uma experiência de estágio na iCognitus;Guimarães, Filipa Cristina Alves;Guimarães, Filipa Cristina Alves;Portela, Filipe | Universidade do Minho;RepositóriUM - Universidade do Minho;https://repositorium.uminho.pt;Universidade do Minho;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;Este relatório descreve o estágio curricular realizado na empresa iCognitus4ALL - IT Solutions, no âmbito do 2º ano de Mestrado em Humanidades Digitais, da Universidade do Minho. O Mestrado em Humanidades Digitais oferece uma abordagem multidisciplinar, combinando as humanidades com a tecnologia, permitindo a criação de soluções que equilibram inovação tecnológica com as necessidades e interações humanas. Neste sentido, a iCognitus é uma organização especializada no desenvolvimento de soluções tecnológicas inovadoras, que procura não só melhorar a educação, mas também desenvolver soluções tecnológicas eficazes. Durante este estágio, os conhecimentos adquiridos no Mestrado foram essenciais para o desenvolvimento de soluções visuais e funcionais que alinham tecnologia e experiência do utilizador. O estágio teve como objetivo desenvolver competências em design de interfaces de utilizador (UI), experiência do utilizador (UX) e comunicação empresarial. Para tal, foram desenvolvidos protótipos em Figma, design de conteúdos para websites e redes sociais, bem como propostas de identidade visual, como assinaturas de email e papel timbrado. A metodologia aplicada ao longo do estágio baseou-se no Kanban, uma vertente da metodologia Agile, que permitiu uma gestão flexível e eficiente das tarefas, garantindo a entrega de projetos de alta qualidade. Durante os quatro meses de estágio remoto, foram elaboradas 57 propostas de design no Canva e 20 no Figma, sendo que uma das propostas foi utilizada como base para um projeto real. Além disso, foram desenvolvidos conteúdos para websites, redes sociais, desdobráveis e apresentações, destacando a importância de uma comunicação empresarial consistente e visualmente atrativa. A experiência no estágio também proporcionou oportunidades de resolução de problemas de usabilidade e adaptação a novas ferramentas, consolidando a aprendizagem teórica em um ambiente profissional prático e desafiador. Em suma, o estágio na iCognitus representou uma valiosa oportunidade para aplicar as competências adquiridas durante o Mestrado em um ambiente profissional, expandindo também os conhecimentos em UX/UI, design gráfico e comunicação, contribuindo para o desenvolvimento de projetos impactantes e centrados no utilizador.;Figma | iCognitus | Marketing Digital | QuizOne | UX/UI design | Digital Marketing;Este relatório descreve o estágio curricular realizado na empresa iCognitus4ALL - IT Solutions, no âmbito do 2º ano de Mestrado em Humanidades Digitais, da Universidade do Minho. O Mestrado em Humanidades Digitais oferece uma abordagem multidisciplinar, combinando as humanidades com a tecnologia, permitindo a criação de soluções que equilibram inovação tecnológica com as necessidades e interações humanas. Neste...;abstract;1;False;True;False;True;True;True;https://repositorium.uminho.pt/bitstreams/eeed6512-dc22-4222-a063-19050fd6050d/download;8;True;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\pdfs\oai-repositorium-uminho-pt-1822-96672.pdf;2b04ef67ec366f0a4c44676c1749f192292adc61ee4d82a6c590170a696c494f;1780013;72;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\interim\texts\oai-repositorium-uminho-pt-1822-96672.txt;117219;high;;ready;2026-03-11T12:34:33.154145+00:00;edicao_digital;Edição digital;edicao_digital | humanidades_espaciais_gis | metodos_computacionais | ensino_formacao;Edição digital | Humanidades espaciais / GIS | Métodos computacionais aplicados às humanidades | Ensino e formação;aprendizagem | curso | disciplina | ensino | humanidades digitais | sig | tei
oai-run-unl-pt-10362-190217;oai:run.unl.pt:10362/190217;https://www.rcaap.pt/detail.jsp?id=oai:run.unl.pt:10362/190217;http://hdl.handle.net/10362/190217;;Museus em Transformação: Análise dos Contributos da Curadoria e das Humanidades Digitais nos Modelos de Avaliação de Impacto;Gertrudes, Marta Marques Sousa Robalo;Gertrudes, Marta Marques Sousa Robalo;Telo, Paula Alexandra Ochôa de Carvalho | RUN;Repositório Institucional da UNL;https://run.unl.pt;Universidade Nova de Lisboa;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;"A avaliação de impacto estabeleceu-se como uma ferramenta indispensável para compreender e demonstrar os benefícios gerados pelas instituições culturais, abrangendo dimensões sociais, culturais, económicas e ambientais. Contudo, dada a transformação digital dos museus, expandindo o seu alcance e modos de envolvimento, os modelos tradicionais de avaliação de impacto frequentemente falham em capturar todo o espetro de valor gerado, particularmente no que diz respeito a iniciativas digitais, preservação de dados e práticas participativas possibilitadas por ferramentas digitais. Este estudo procura responder à questão central: Quais os contributos da Curadoria Digital e das Humanidades Digitais nos modelos de avaliação de impacto dos museus e instituições culturais? Os objetivos da investigação incluem a análise documental, comparativa e crítica as limitações de frameworks internacionais estabelecidos – Europeana Impact Playbook, SoPHIA, ISO 16687:2025, MOI!, inDICEs, CSIRO –, a exploração das contribuições específicas dos princípios da Curadoria Digital (informada por modelos como o d-KISTI – gestão do ciclo de vida da informação) e das metodologias das Humanidades Digitais (análise de dados e abordagens participativas), e a proposta do Modelo de Avaliação de Impacto (MAI-CHD), uma framework de avaliação de impacto adaptada e multidimensional, adequada para museus, que integre indicadores digitais e participativos. Teoricamente, a investigação fundamenta-se em teorias de avaliação de impacto cultural aplicadas ao setor cultural, incluindo a Teoria da Mudança e modelos de cadeia de valor. Incorpora princípios da Curadoria Digital, particularmente modelos de ciclo de vida da informação e a conceptualização de objetos culturais como “informação-como-coisa”. Metodologias das Humanidades Digitais informam a análise do envolvimento digital e da cultura participativa, enquanto conceitos contextuais mais amplos como Open GLAM e a cultura como o quarto pilar da sustentabilidade fornecem contexto para a compreensão do papel e das responsabilidades em evolução dos museus. A análise indica que, embora as frameworks existentes ofereçam conhecimentos valiosos, frequentemente carecem de integração suficiente da eficácia da Curadoria Digital, de métricas digitais robustas e de métodos de avaliação participativa. A framework proposta integra 5 dimensões centrais, 18 sub-dimensões e aproximadamente 45 indicadores específicos (Ecossistema Digital e Informacional; Participação e Cocriação; Impacto Sociocultural e Educacional; Cultura como Pilar da Sustentabilidade; e Inovação e Colaboração Interdisciplinar). Esta investigação sugere que a integração das práticas de Curadoria Digital e Humanidades Digitais não só fortalece a capacidade dos museus de demonstrar o seu papel transformador social, cultural e informacional, mas também confirma que é possível e desejável integrar indicadores de impacto específicos que meçam estas áreas cruciais de operação e criação de valor, tais como Envolvimento Digital, Curadoria da Informação, Cocriação e Alcance Sociocultural. As conclusões esperadas destacam que tal framework híbrida fomenta uma melhor prestação de contas, um planeamento estratégico mais informado, aborda melhor os desafios da transformação e preservação digital e alinha a avaliação museológica com objetivos de desenvolvimento sustentável mais amplos, aumentando, em última análise, a sua relevância e impacto na sociedade contemporânea.";Avaliação de Impacto | Impact Assessment | Museus | Museums | Curadoria Digital | Digital Curation | Humanidades Digitais | Digital Humanities;A avaliação de impacto estabeleceu-se como uma ferramenta indispensável para compreender e demonstrar os benefícios gerados pelas instituições culturais, abrangendo dimensões sociais, culturais, económicas e ambientais. Contudo, dada a transformação digital dos museus, expandindo o seu alcance e modos de envolvimento, os modelos tradicionais de avaliação de impacto frequentemente falham em capturar todo o espet...;abstract | keywords | title;3;True;True;True;True;True;True;;0;False;;;0;0;;0;not_attempted;;metadata_only;2026-03-11T12:30:24.002026+00:00;patrimonio_digital;Património digital;patrimonio_digital | preservacao_digital | metodos_computacionais | ensino_formacao;Património digital | Preservação digital | Métodos computacionais aplicados às humanidades | Ensino e formação;curadoria digital | disciplina | humanidades digitais | museu | museus | preservacao digital | preservação digital
oai-repositorio-ulisboa-pt-10400-5-96907;oai:repositorio.ulisboa.pt:10400.5/96907;https://www.rcaap.pt/detail.jsp?id=oai:repositorio.ulisboa.pt:10400.5/96907;http://hdl.handle.net/10400.5/96907;https://repositorio.ulisboa.pt/entities/publication/d9e91ebd-1bac-44cf-b4ec-37a94e0d8da6;O livro antigo na Biblioteca Municipal Fernando Piteira Santos : projeto de coleção digital;Tomás, Rui Manuel Ribeiro;Tomás, Rui Manuel Ribeiro;Costa, Maria Teresa | Repositório Científico de Acesso Aberto da ULisboa;Repositório da Universidade de Lisboa;https://repositorio.ulisboa.pt/;Universidade de Lisboa;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;"Este trabalho visa elaborar uma proposta de projeto de digitalização e disponibilização em linha (coleção digital) de uma coleção de obras antigas e, em alguns casos, raras (Livro Antigo), que fazem parte do acervo da Biblioteca Municipal Fernando Piteira Santos, no município da Amadora. É um conjunto de livros que se situam cronologicamente entre os séculos XVII e XIX (até 1820) e que integram as coleções especiais da instituição, como o “Fundo Piteira Santos” e a coleção de “Reservados”. Com a proposta de digitalização e disponibilização da coleção digital de Livro Antigo, pretende-se, por um lado, contribuir para o maior conhecimento, difusão cultural do Livro Antigo e sua valorização na área das humanidades digitais, bem como promover as coleções especiais desta biblioteca pública junto da comunidade, nomeadamente parte do espólio que constitui o Fundo Fernando Piteira Santos, patrono da Biblioteca e figura importante da história local; e por outro lado, contribuir para a preservação deste fundo, uma vez que se trata de uma coleção antiga e rara, podendo a manipulação dos originais provocar potencialmente danos nas obras. Em suma, o que está em causa é para além da valorização, a disponibilização por via da digitalização e do acesso em linha, de uma parte histórica da coleção da Biblioteca Fernando Piteira Santos, contribuindo para promover e dinamizar as coleções especiais da instituição. É objetivo deste estudo criar uma proposta de projeto realista e exequível com os meios técnicos e humanos existentes na Biblioteca detentora deste fundo. Para a sua elaboração foram consultadas normas, diretrizes e recomendações e foram analisados os projetos já existentes com o mesmo tipo de coleção, seguindo assim as boas práticas já implementadas em Portugal, nomeadamente a experiência da Biblioteca Nacional e a da Biblioteca do Exército.";;Este trabalho visa elaborar uma proposta de projeto de digitalização e disponibilização em linha (coleção digital) de uma coleção de obras antigas e, em alguns casos, raras (Livro Antigo), que fazem parte do acervo da Biblioteca Municipal Fernando Piteira Santos, no município da Amadora. É um conjunto de livros que se situam cronologicamente entre os séculos XVII e XIX (até 1820) e que integram as coleções espe...;abstract;1;False;True;False;True;True;True;https://repositorio.ulisboa.pt/bitstreams/400fa8e2-211a-4d35-b91c-53a00c47c080/download;19;True;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\pdfs\oai-repositorio-ulisboa-pt-10400-5-96907.pdf;063a72ccea320faa68d3d5db87ea40577ee96db0a83f7d145a57ceb0a682cdc4;3439557;119;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\interim\texts\oai-repositorio-ulisboa-pt-10400-5-96907.txt;213072;high;;ready;2026-03-11T12:33:13.507376+00:00;arquivos_bibliotecas_digitais;Arquivos e bibliotecas digitais;arquivos_bibliotecas_digitais | edicao_digital | patrimonio_digital | humanidades_espaciais_gis | metodos_computacionais | ensino_formacao;Arquivos e bibliotecas digitais | Edição digital | Património digital | Humanidades espaciais / GIS | Métodos computacionais aplicados às humanidades | Ensino e formação;biblioteca digital | catalogo | catálogo | colecao digital | coleção digital | curso | gis | humanidades digitais | metadados | sig | tei
oai-repositorio-ulisboa-pt-10400-5-97087;oai:repositorio.ulisboa.pt:10400.5/97087;https://www.rcaap.pt/detail.jsp?id=oai:repositorio.ulisboa.pt:10400.5/97087;http://hdl.handle.net/10400.5/97087;https://repositorio.ulisboa.pt/entities/publication/f9a1285a-3aa2-4a29-b040-8bc5bb2c0223;Padrões agroecológicos históricos em Portugal Continental: uma abordagem com Inteligência Artificial e SIG;Carvalho, Diogo Filipe Ferreira de;Carvalho, Diogo Filipe Ferreira de;Viana, Cláudia Morais | Rocha, Fernando Jorge Pedro da Silva Pinto da | Repositório Científico de Acesso Aberto da ULisboa;Repositório da Universidade de Lisboa;https://repositorio.ulisboa.pt/;Universidade de Lisboa;pt;;2025;master thesis;master thesis;thesis;mestrado;por;;open access;Esta dissertação explora como a Inteligência Artificial (IA) e os Sistemas de Informação Geográfica (SIG) podem contribuir para a análise de padrões agroecológicos históricos em Portugal Continental na década de 1950. De forma inovadora, combina Reconhecimento Ótico de Caracteres (OCR) e modelos de linguagem avançados, como o ChatGPT, para melhorar a extração e análise de dados históricos. Utilizando técnicas de NLP, text mining e aprendizagem automática, analisa 163 inquéritos agrícolas para compreender especificidades regionais e criar mapas agrícolas detalhados. A estrutura da dissertação abrange cinco capítulos. O Capítulo I apresenta o enquadramento teórico, destacando a relevância do estudo no contexto das alterações climáticas e da necessidade de práticas agrícolas mais sustentáveis. No Capítulo II, examina-se o papel da IA e dos SIG no apoio às humanidades digitais, com foco nas aplicações de OCR, Spatial Data Mining e ChatGPT para a análise de textos históricos. O Capítulo III detalha os dados e a metodologia, incluindo a digitalização, tratamento cartográfico e análise textual. O Capítulo IV apresenta os resultados, destacando a produção de mapas agrícolas e a identificação de padrões agroecológicos regionais. Por fim, no Capítulo V, conclui-se com as implicações desta abordagem interdisciplinar para a agricultura sustentável. A principal inovação reside na aplicação pioneira, em Portugal, da integração de OCR e ChatGPT para análise de fontes históricas. Esta combinação permite uma extração e interpretação de dados mais eficiente e precisa, contribuindo para o avanço da investigação histórica e oferecendo novas perspetivas para o desenvolvimento agrícola. Além de reforçar o uso de tecnologias modernas em contextos históricos, esta abordagem tem potencial impacto internacional, promovendo novas formas de estudar e interpretar o passado agrícola para orientar práticas futuras.;K-means | Reconhecimento Ótico de Caracteres | Análise espacial | Humanidades digitais | Informação histórica;Esta dissertação explora como a Inteligência Artificial (IA) e os Sistemas de Informação Geográfica (SIG) podem contribuir para a análise de padrões agroecológicos históricos em Portugal Continental na década de 1950. De forma inovadora, combina Reconhecimento Ótico de Caracteres (OCR) e modelos de linguagem avançados, como o ChatGPT, para melhorar a extração e análise de dados históricos. Utilizando técnicas d...;abstract | keywords;2;False;True;True;True;True;True;https://repositorio.ulisboa.pt/bitstreams/0798f20a-5d2d-43d5-a11a-8b588b7111c9/download;21;True;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\pdfs\oai-repositorio-ulisboa-pt-10400-5-97087.pdf;96dc81e6220299b166643ad7836c7359ce5a9b8485361b8340e71a30ab9a0ea2;3590112;120;C:\Users\mangelo\OneDrive - Universidade do Minho\Documentos\GitHub\digital_humanities_repository\data\interim\texts\oai-repositorio-ulisboa-pt-10400-5-97087.txt;187268;high;;ready;2026-03-11T12:33:05.673664+00:00;edicao_digital;Edição digital;edicao_digital | humanidades_espaciais_gis | analise_textual_nlp | metodos_computacionais | ensino_formacao;Edição digital | Humanidades espaciais / GIS | Análise textual e NLP | Métodos computacionais aplicados às humanidades | Ensino e formação;analise textual | análise textual | aprendizagem | aprendizagem automatica | aprendizagem automática | curso | disciplina | gis | humanidades digitais | inteligencia artificial | inteligência artificial | machine learning | natural language processing | nlp | sig | sistemas de informacao geografica | sistemas de informação geográfica | tei | text mining
oai-run-unl-pt-10362-181868;oai:run.unl.pt:10362/181868;https://www.rcaap.pt/detail.jsp?id=oai:run.unl.pt:10362/181868;http://hdl.handle.net/10362/181868;;Por Entre Espelhos, Covas e Ecrãs: a Criança Transgressiva de Lewis Carroll e suas Reinterpretações no Videojogo;Bispo, Jéssica Iolanda Costa;Bispo, Jéssica Iolanda Costa;Silva, João Paulo Ascenso Pereira da | RUN;Repositório Institucional da UNL;https://run.unl.pt;Universidade Nova de Lisboa;pt;;2025;doctoral thesis;doctoral thesis;thesis;doutoramento;por;;open access;Partindo de uma leitura e análise de Alice’s Adventures In Wonderland (1865) e Alice Through The Looking Glass (1871) de Lewis Carroll, a presente tese explora detalhadamente três videojogos – American McGee’s Alice (2000), Alice: Madness Returns (2011) e Fran Bow (2015) – que se constituem como adaptações destas obras literárias, tendo como principal objectivo demonstrar como a criança protagonista de todos estes objectos de estudo é transgressiva, com as adaptações aos jogos digitais a favorecerem esta vertente e a expandirem a agência e capacidade subversiva de Alice. Para efectuar esta análise, é tomado em consideração o panorama sociocultural e literário britânico no século XIX, em concreto, no período que se convencionou denominar por Era Vitoriana. São exploradas, essencialmente, transgressões às concepções de infância e de género que imperavam neste contexto temporal e espacial. Esta investigação encontra-se alicerçada nas áreas dos Estudos Literários e de Cultura, articulando-se, contudo, com metodologias e molduras teóricas desenvolvidas no seio dos Estudos sobre Videojogos, Estudos de Adaptação, e Estudos Vitorianos e Neovitorianos. Contribui, assim, para o desenvolvimento destas áreas de estudo, bem como para a promoção da consideração do videojogo como objecto de estudo académico.;Videojogo | Infância | Transgressão | Lewis Carroll | Era Vitoriana | Humanidades Digitais | Literatura Inglesa | Cultura Inglesa | Victorian Era | Neo-Victorianism | Childhood | Gender | Video Game | Adaptation | Neovitorianismo | Adaptação;Partindo de uma leitura e análise de Alice’s Adventures In Wonderland (1865) e Alice Through The Looking Glass (1871) de Lewis Carroll, a presente tese explora detalhadamente três videojogos – American McGee’s Alice (2000), Alice: Madness Returns (2011) e Fran Bow (2015) – que se constituem como adaptações destas obras literárias, tendo como principal objectivo demonstrar como a criança protagonista de todos es...;keywords;1;False;False;True;True;True;True;;0;False;;;0;0;;0;not_attempted;;metadata_only;2026-03-11T12:35:17.267526+00:00;metodos_computacionais;Métodos computacionais aplicados às humanidades;metodos_computacionais;Métodos computacionais aplicados às humanidades;humanidades digitais
